"[word, tag]",Counts
"['Division', 'NN']",1
"['Occupational', 'NNP']",1
"['Health', 'NNP']",1
"['Mesa', 'NNP']",1
"['prosecutors', 'NNS']",1
"['filed', 'VBD']",1
"['misdemeanor', 'NN']",1
"['criminal', 'JJ']",1
"['fire', 'NN']",1
"['briefly', 'RB']",1
"['Germann', 'NNP']",1
"['Road', 'NNP']",1
"['series', 'NN']",1
"['accidents', 'NNS']",1
"['Marvel', 'NNP']",1
"['closing', 'VBG']",1
"['Fleer', 'NNP']",1
"['card', 'NN']",1
"['bubble', 'JJ']",1
"['gum', 'NN']",1
"['Philadelphia', 'NNP']",1
"['cutting', 'VBG']",1
"['90', 'CD']",1
"['<s>', 'Magma']",1
"['Magma', 'NNP']",1
"['smelting', 'NN']",1
"['refining', 'NN']",1
"['activities', 'NNS']",1
"['centered', 'VBN']",1
"['Manuel', 'NNP']",1
"['Arizona', 'NNP']",1
"['wholly', 'RB']",1
"['copper', 'NN']",1
"['rod', 'NN']",1
"['<s>', 'Honda']",1
"['Honda', 'NNP']",1
"['three', 'CD']",1
"['factories', 'NNS']",1
"['planning', 'VBG']",1
"['big', 'JJ']",1
"['Canadian', 'JJ']",1
"['100,000', 'CD']",1
"['minivans', 'NNS']",1
"['quality', 'NN']",1
"['Ohio', 'NNP']",1
"['exceeds', 'VBZ']",1
"['imported', 'VBN']",1
"['Japan', 'NNP']",1
"['Germany', 'NNP']",1
"['BMW', 'NNP']",1
"['opened', 'VBD']",1
"['Spartanburg', 'NNP']",1
"['Carolina', 'NNP']",1
"['importer', 'NN']",1
"['Accord', 'NNP']",1
"['Wagon', 'NNP']",1
"['exclusively', 'RB']",1
"['Marysville', 'NNP']",1
"['unions', 'NNS']",1
"['reject', 'VBP']",1
"['terms', 'NNS']",1
"['shut', 'VBN']",1
"['sale', 'NN']",1
"['<s>', 'When']",1
"['When', 'WRB']",1
"['takes', 'VBZ']",1
"['over', 'RP']",1
"['cut', 'VB']",1
"['runs', 'NNS']",1
"['lay', 'VBD']",1
"['130', 'CD']",1
"['<s>', 'Berman']",1
"['Berman', 'NNP']",1
"['harbor', 'NN']",1
"['seals', 'NNS']",1
"['feeding', 'VBG']",1
"['public', 'JJ']",1
"['fish', 'NN']",1
"['pier', 'NN']",1
"['Castle', 'NNP']",1
"['Island', 'NNP']",1
"['Boston', 'NNP']",1
"['swam', 'NN']",1
"['Reserve', 'NNP']",1
"['Channel', 'NNP']",1
"['discharge', 'NN']",1
"['Edison', 'NNP']",1
"['power', 'NN']",1
"['warms', 'VBZ']",1
"['water', 'NN']",1
"['<s>', 'Yet']",1
"['Yet', 'RB']",1
"['seal', 'NN']",1
"['swimming', 'NN']",1
"['MWRA', 'NNP']",1
"['sewage', 'NN']",1
"['Deer', 'NNP']",1
"['<s>', 'Meanwhile']",1
"['Meanwhile', 'RB']",1
"['some', 'DT']",1
"['predict', 'VBP']",1
"['estimate', 'VB']",1
"['winter', 'NN']",1
"['wheat', 'NN']",1
"['seedings', 'NNS']",1
"['more', 'RBR']",1
"['farmers', 'NNS']",1
"['fence-row', 'NN']",1
"['reap', 'VB']",1
"['high', 'JJ']",1
"['<s>', 'British']",1
"['step', 'NN']",1
"['closer', 'JJR']",1
"['shutting', 'VBG']",1
"['yesterday', 'NN']",1
"['evening', 'NN']",1
"['rejected', 'VBD']",1
"['employment', 'NN']",1
"['offered', 'VBN']",1
"['buying', 'VBG']",1
"['BP', 'NNP']",1
"['``', 'You']",1
"['You', 'PRP']",1
"[""'re"", 'VBP']",1
"['getting', 'VBG']",1
"['hit', 'VBN']",1
"['sides', 'NNS']",1
"['putting', 'VBG']",1
"['squeeze', 'NN']",1
"['delivery', 'NN']",1
"['crude', 'NN']",1
"['Kenneth', 'NNP']",1
"['Werhan', 'NNP']",1
"['refined', 'JJ']",1
"['marketing', 'VBG']",1
"['LL&E', 'NNP']",1
"['Marketing', 'NNP']",1
"['Orleans-based', 'JJ']",1
"['Louisiana', 'NNP']",1
"['Land', 'NNP']",1
"['Exploration', 'NNP']",1
"['Crude', 'NN']",1
"['track', 'VB']",1
"['gasoline', 'NN']",1
"['higher', 'RBR']",1
"['if', 'IN']",1
"['shuts', 'VBZ']",1
"['agreed', 'VBD']",1
"['do', 'VB']",1
"['no', 'DT']",1
"['agreement', 'NN']",1
"['reached', 'VBN']",1
"['between', 'IN']",1
"['ownership', 'NN']",1
"['<s>', 'Sonoco']",1
"['Sonoco', 'NNP']",1
"['move', 'VB']",1
"['Poa', 'NNP']",1
"['suburb', 'NN']",1
"['Sao', 'NNP']",1
"['Paulo', 'NNP']",1
"['<s>', 'After']",1
"['After', 'IN']",1
"['taking', 'VBG']",1
"['charge', 'NN']",1
"['implement', 'VB']",1
"['announced', 'VBN']",1
"['close', 'VB']",1
"['shut', 'VBD']",1
"['retail', 'NN']",1
"['stores', 'NNS']",1
"['Stride', 'NNP']",1
"['Rite', 'NNP']",1
"['reported', 'VBD']",1
"['fourth-quarter', 'JJ']",1
"['20.9', 'CD']",1
"['42', 'CD']",1
"['share', 'NN']",1
"['compared', 'VBN']",1
"['2', 'CD']",1
"['fourth', 'JJ']",1
"['<s>', 'Other']",1
"['Other', 'JJ']",1
"['members', 'NNS']",1
"['regional', 'JJ']",1
"['board', 'NN']",1
"['often', 'RB']",1
"['criticized', 'VBN']",1
"['haven', 'NN']",1
"['old', 'JJ']",1
"['British', 'JJ']",1
"['``', 'plantocracy']",1
"['plantocracy', 'NN']",1
"[""''"", 'include']",1
"['include', 'VBP']",1
"['banker', 'NN']",1
"['owners', 'NNS']",1
"['shipping', 'NN']",1
"['insurance', 'NN']",1
"['ice-cream', 'JJ']",1
"['rice', 'NN']",1
"['plantation', 'NN']",1
"['chain', 'NN']",1
"['betting', 'VBG']",1
"['parlors', 'NNS']",1
"['as', 'RB']",1
"['well', 'RB']",1
"['retired', 'JJ']",1
"['players', 'NNS']",1
"['animal', 'JJ']",1
"['life', 'NN']",1
"['park', 'NN']",1
"['native', 'NN']",1
"['although', 'IN']",1
"['much', 'JJ']",1
"['disappeared', 'VBD']",1
"['long', 'RB']",1
"['ago', 'RB']",1
"['elsewhere', 'RB']",1
"['<s>', 'Intel']",1
"['example', 'NN']",1
"['there', 'RB']",1
"['<s>', 'Ms.']",1
"['Dillon', 'NNP']",1
"['gardened', 'VBN']",1
"['25', 'CD']",1
"['acre', 'NN']",1
"['half-hour', 'NN']",1
"['walk', 'NN']",1
"['downtown', 'NN']",1
"['Dublin', 'NNP']",1
"['incorrigible', 'JJ']",1
"['collector', 'NN']",1
"['artist', 'NN']",1
"['eye', 'NN']",1
"['advises', 'VBZ']",1
"['best', 'JJS']",1
"['hope', 'NN']",1
"['fanatic', 'NN']",1
"['garden', 'NN']",1
"['strong', 'JJ']",1
"['lines', 'NNS']",1
"['so', 'RB']",1
"['all', 'PDT']",1
"['those', 'DT']",1
"['billow', 'VB']",1
"['blow', 'VB']",1
"['something', 'NN']",1
"['<s>', '7']",1
"['7', 'CD']",1
"['PEPPER-COX-CLR', 'NN']",1
"['1-5', 'CD']",1
"['Government', 'NN']",1
"['breeders', 'NNS']",1
"['developed', 'VBN']",1
"['hot', 'JJ']",1
"['variety', 'NN']",1
"['pepper', 'NN']",1
"['Hong', 'NNP']",1
"['Kong-based', 'JJ']",1
"['drinks', 'NNS']",1
"['Friday', 'NNP']",1
"['receiving', 'VBG']",1
"['complaints', 'NNS']",1
"['recalled', 'VBN']",1
"['milliliter', 'NN']",1
"['paper-packed', 'JJ']",1
"['soya', 'NN']",1
"['milk', 'NN']",1
"['manufactured', 'VBN']",1
"['Tuen', 'NNP']",1
"['Mun', 'NNP']",1
"['Sept.', 'NNP']",1
"['29', 'CD']",1
"['Shenzhen', 'NNP']",1
"['accounts', 'NNS']",1
"['total', 'JJ']",1
"['affected', 'JJ']",1
"['any', 'DT']",1
"['lost', 'VBN']",1
"['covered', 'VBN']",1
"['Kong', 'NNP']",1
"['<s>', 'Vitasoy']",1
"['Vitasoy', 'NNP']",1
"['soya', 'NNP']",1
"['malt', 'NN']",1
"['chocolate', 'NN']",1
"['lemon', 'NN']",1
"['tea', 'NN']",1
"['chrysanthemum', 'NN']",1
"['black', 'JJ']",1
"['current', 'JJ']",1
"['mango', 'NN']",1
"['juices', 'NNS']",1
"['<s>', 'WASHINGTON']",1
"['WASHINGTON', 'NNP']",1
"['ago', 'IN']",1
"['nuclear', 'JJ']",1
"['weapons', 'NNS']",1
"['Aiken', 'NNP']",1
"['S.C.', 'NNP']",1
"['dedicated', 'VBN']",1
"['nearly', 'RB']",1
"['first-of-a-kind', 'JJ']",1
"['factory', 'NN']",1
"['transforming', 'VBG']",1
"['highly', 'RB']",1
"['radioactive', 'JJ']",1
"['wastes', 'NNS']",1
"['into', 'IN']",1
"['solid', 'JJ']",1
"['form', 'NN']",1
"['suitable', 'JJ']",1
"['safe', 'JJ']",1
"['storage', 'NN']",1
"['Defense', 'NNP']",1
"['Waste', 'NNP']",1
"['Processing', 'NNP']",1
"['Facility', 'NN']",1
"['originally', 'RB']",1
"['supposed', 'VBN']",1
"['opened', 'VBN']",1
"['1989', 'CD']",1
"['yet', 'RB']",1
"['operating', 'VBG']",1
"['cost', 'NN']",1
"['building', 'NN']",1
"['preparing', 'VBG']",1
"['risen', 'VBN']",1
"['910', 'CD']",1
"['forecast', 'VBN']",1
"['project', 'NN']",1
"['began', 'VBD']",1
"['1983', 'CD']",1
"['similar', 'JJ']",1
"['under', 'IN']",1
"['West', 'NNP']",1
"['N.Y.', 'NNP']",1
"['Buffalo', 'NNP']",1
"['run', 'VBN']",1
"['trouble', 'NN']",1
"['energy', 'NN']",1
"['delayed', 'VBN']",1
"['Hanford', 'NNP']",1
"['Nuclear', 'NNP']",1
"['Reservation', 'NNP']",1
"['Richland', 'NNP']",1
"['Wash.', 'NNP']",1
"['millions', 'NNS']",1
"['gallons', 'NNS']",1
"['leaked', 'VBN']",1
"['<s>', 'Now']",1
"['Now', 'RB']",1
"['say', 'VBP']",1
"['finally', 'RB']",1
"['starting', 'VBG']",1
"['decades-long', 'JJ']",1
"['task', 'NN']",1
"['encasing', 'VBG']",1
"['glass', 'NN']",1
"['sharply', 'RB']",1
"['threat', 'NN']",1
"['pose', 'VBP']",1
"['<s>', 'Department']",1
"['Department', 'NNP']",1
"['expected', 'VBN']",1
"['shakeout', 'NN']",1
"['asserted', 'VBD']",1
"['close', 'JJ']",1
"['opening', 'VBG']",1
"['<s>', 'Once']",1
"['Once', 'RB']",1
"['empty', 'VB']",1
"['51', 'CD']",1
"['underground', 'JJ']",1
"['tanks', 'NNS']",1
"['variously', 'RB']",1
"['hold', 'VBP']",1
"['750,000', 'CD']",1
"['generated', 'VBN']",1
"['bombs', 'NNS']",1
"['submarine', 'JJ']",1
"['reactors', 'NNS']",1
"['decided', 'VBD']",1
"['chemical-processing', 'NN']",1
"['change', 'VB']",1
"['chemical', 'NN']",1
"['several', 'JJ']",1
"['material', 'NN']",1
"['military', 'JJ']",1
"['reactor', 'NN']",1
"['intended', 'VBN']",1
"['mined', 'VBN']",1
"['bomb-grade', 'NN']",1
"['plutonium', 'NN']",1
"['corroding', 'VBG']",1
"['containers', 'NNS']",1
"['team', 'NN']",1
"['went', 'VBD']",1
"['back', 'RB']",1
"['return', 'VB']",1
"['until', 'IN']",1
"['``', 'emergent']",1
"['emergent', 'NN']",1
"[""''"", 'were']",1
"['fixed', 'VBN']",1
"['<s>', 'Brian']",1
"['Brian', 'NNP']",1
"['Costner', 'NNP']",1
"['Research', 'NNP']",1
"['Foundation', 'NNP']",1
"['raised', 'VBD']",1
"['questions', 'NNS']",1
"['way', 'NN']",1
"['<s>', 'So']",1
"['So', 'RB']",1
"['Doug', 'NNP']",1
"['Butcher', 'NNP']",1
"['numerous', 'JJ']",1
"['Worth-area', 'NNP']",1
"['fishermen', 'NNS']",1
"['braving', 'VBG']",1
"['weather', 'NN']",1
"['fish', 'RB']",1
"['warm', 'JJ']",1
"['waters', 'NNS']",1
"['Comanche', 'NNP']",1
"['Peak', 'NNP']",1
"['lake', 'NN']",1
"['``', 'Ever']",1
"['Ever', 'RB']",1
"['cranked', 'VBD']",1
"['gotten', 'VBN']",1
"['better', 'RB']",1
"['former', 'JJ']",1
"['professional', 'JJ']",1
"['rodeo', 'NN']",1
"['bull', 'NN']",1
"['riding', 'VBG']",1
"['steer', 'VB']",1
"['wrestling', 'NN']",1
"['champion', 'NN']",1
"['top', 'JJ']",1
"['bass', 'NN']",1
"['fishing', 'NN']",1
"['competitors', 'NNS']",1
"['Anglers', 'NNP']",1
"['Choice', 'NNP']",1
"['B.A.S.S', 'NNP']",1
"['discharges', 'VBZ']",1
"['Squaw', 'NNP']",1
"['Creek', 'NNP']",1
"['most', 'RBS']",1
"['popular', 'JJ']",1
"['lakes', 'VBZ']",1
"['happened', 'VBN']",1
"['only', 'RB']",1
"['became', 'VBD']",1
"['operational', 'JJ']",1
"['<s>', 'To']",1
"['To', 'TO']",1
"['catch', 'VB']",1
"['uses', 'VBZ']",1
"['tactics', 'NNS']",1
"['non-power', 'JJ']",1
"['during', 'IN']",1
"['times', 'NNS']",1
"['conditions', 'NNS']",1
"['manufacturing', 'VBG']",1
"['Oregon', 'NNP']",1
"['filing', 'NN']",1
"['utilities', 'NNS']",1
"['regulators', 'NNS']",1
"['U', 'NNP']",1
"['S', 'NNP']",1
"['provide', 'VB']",1
"['adequate', 'JJ']",1
"['asked', 'VBD']",1
"['approve', 'VB']",1
"['pricing', 'NN']",1
"['ISDN', 'NNP']",1
"['stands', 'VBZ']",1
"['Integrated', 'NNP']",1
"['Services', 'NNP']",1
"['Digital', 'NNP']",1
"['Network', 'NNP']",1
"['automaker', 'NN']",1
"['recently', 'RB']",1
"['Argentina', 'NNP']",1
"['Eaton', 'NNP']",1
"['tonight', 'RB']",1
"['``', 'We']",1
"['We', 'PRP']",1
"['looking', 'VBG']",1
"['fairly', 'RB']",1
"['sizable', 'JJ']",1
"['Brazil', 'NNP']",1
"[""''"", '</s>']",1
"['``', 'With']",1
"['extensive', 'JJ']",1
"['reorganisation', 'NN']",1
"['successful', 'JJ']",1
"['positioning', 'NN']",1
"['achieved', 'VBN']",1
"['Arnotts', 'NNP']",1
"['set', 'VBD']",1
"['accomplish', 'VB']",1
"['five-year', 'JJ']",1
"['term', 'NN']",1
"['managing', 'VBG']",1
"['director', 'NN']",1
"[""''"", 'Bourke']",1
"['Bourke', 'NNP']",1
"['statement', 'NN']",1
"['<s>', 'He']",1
"['He', 'PRP']",1
"['added', 'VBD']",1
"['trying', 'VBG']",1
"['select', 'VB']",1
"['site', 'NN']",1
"['660,000', 'CD']",1
"['square', 'NN']",1
"['meter', 'NN']",1
"['<s>', 'Separately']",1
"['Separately', 'RB']",1
"['Electronics', 'NNP']",1
"['Industries', 'NNP']",1
"['Europe', 'NNP']",1
"['national', 'JJ']",1
"['Joong', 'JJ']",1
"['Ang', 'NN']",1
"['Ilbo', 'NNP']",1
"['selected', 'VBD']",1
"['France', 'NNP']",1
"['giant', 'JJ']",1
"['2000', 'CD']",1
"['latest', 'JJS']",1
"['decided', 'VBN']",1
"['<s>', 'Last']",1
"['Last', 'JJ']",1
"['<s>', 'Shell']",1
"['Shell', 'NNP']",1
"['reduced', 'VBD']",1
"['225,000', 'CD']",1
"['barrel-a-day', 'JJ']",1
"['Michigan', 'NNP']",1
"['Coastal', 'NNP']",1
"['cut', 'VBD']",1
"['Corpus', 'NNP']",1
"['Christi', 'NNP']",1
"['190,000', 'CD']",1
"['prior', 'RB']",1
"['Bridgwater', 'NNP']",1
"['20,000', 'CD']",1
"['Belgian', 'JJ']",1
"['francs', 'NNS']",1
"['$', '67.6']",1
"['67.6', 'CD']",1
"['-RRB-', '.']",1
"['15', 'CD']",1
"['UCB', 'NNP']",1
"['bought', 'VBN']",1
"['drug', 'NN']",1
"['distributors', 'NNS']",1
"['gained', 'VBN']",1
"['authorization', 'NN']",1
"['anti-allergy', 'JJ']",1
"['Zyrtec', 'NN']",1
"['Expansion', 'NN']",1
"['chemicals', 'NNS']",1
"['industry', 'NN']",1
"['included', 'VBN']",1
"['Malaysian', 'JJ']",1
"['resin', 'NN']",1
"['proposed', 'VBN']",1
"['tariff', 'NN']",1
"['save', 'VB']",1
"['customers', 'NNS']",1
"['rupees', 'NNS']",1
"['Joshi', 'NNP']",1
"['$', '7']",1
"['-RRB-', 'over']",1
"['<s>', 'Mark']",1
"['Mark', 'NNP']",1
"['Enron', 'NNP']",1
"['increase', 'VB']",1
"['gross', 'JJ']",1
"['situated', 'VBN']",1
"['coast', 'NN']",1
"['miles', 'NNS']",1
"['south', 'RB']",1
"['Bombay', 'NNP']",1
"['2,450', 'CD']",1
"['megawatts', 'NNS']",1
"['2,249', 'CD']",1
"['<s>', 'Today']",1
"['Today', 'NN']",1
"['corporation', 'NN']",1
"['builds', 'VBZ']",1
"['plenty', 'NN']",1
"['entrepreneurs', 'NNS']",1
"['lenders', 'NNS']",1
"['prepared', 'VBN']",1
"['rush', 'VB']",1
"['in', 'RP']",1
"['houses', 'NNS']",1
"['<s>', 'Manufacturers']",1
"['Manufacturers', 'NNS']",1
"['look', 'VBP']",1
"['fields', 'NNS']",1
"['towns', 'NNS']",1
"['put', 'VBP']",1
"['little', 'JJ']",1
"['infrastructure', 'NN']",1
"['outside', 'IN']",1
"['walls', 'NNS']",1
"['<s>', 'WORKERS']",1
"['WORKERS', 'NNS']",1
"['BEAR', 'IN']",1
"['THE', 'DT']",1
"['RISKS', 'NNP']",1
"['For', 'IN']",1
"['Alabama', 'NNP']",1
"['cough', 'VB']",1
"['133', 'CD']",1
"['incentives', 'NNS']",1
"['Vance', 'NNP']",1
"['opens', 'VBZ']",1
"['Vance', 'JJ']",1
"['residents', 'NNS']",1
"['fortunes', 'NNS']",1
"['tied', 'VBN']",1
"['Mercedes', 'NNP']",1
"['<s>', 'Each']",1
"['Each', 'DT']",1
"['mopped', 'VBN']",1
"['mixture', 'NN']",1
"['molasses', 'NNS']",1
"['calcium', 'NN']",1
"['arsenic', 'NN']",1
"['either', 'DT']",1
"['cotton', 'NN']",1
"['make', 'VBP']",1
"['moonshine', 'JJ']",1
"['whiskey', 'NN']",1
"['creek', 'NN']",1
"['LaGrange', 'NNP']",1
"['Griffin', 'NNP']",1
"['Newnan', 'NNP']",1
"['suffer', 'VBP']",1
"['mills', 'NNS']",1
"['Northern', 'JJ']",1
"['politicians', 'NNS']",1
"['saw', 'VBD']",1
"['60-year-', 'JJ']",1
"['grown-ups', 'NNS']",1
"['good', 'JJ']",1
"['even', 'RB']",1
"['lowers', 'VBZ']",1
"['rates', 'NNS']",1
"['trims', 'NNS']",1
"['costs', 'NNS']",1
"['<s>', 'Enron']",1
"['owns', 'VBZ']",1
"['80', 'CD']",1
"['Dabhol', 'NNP']",1
"['Bechtel', 'NNP']",1
"['Electric', 'NNP']",1
"['owning', 'VBG']",1
"['located', 'VBN']",1
"['Arabian', 'NNP']",1
"['Sea', 'NNP']",1
"['<s>', 'Arbitration']",1
"['Arbitration', 'NN']",1
"['proceedings', 'NNS']",1
"['wo', 'MD']",1
"['formally', 'RB']",1
"['dropped', 'VBN']",1
"['resumes', 'VBZ']",1
"['she', 'PRP']",1
"['<s>', 'This']",1
"['follows', 'VBZ']",1
"['commissioning', 'NN']",1
"['Phase', 'NNP']",1
"['III', 'NNP']",1
"['towards', 'VBZ']",1
"['sealing', 'VBG']",1
"['off', 'RB']",1
"['certain', 'JJ']",1
"['-LRB-', 'called']",1
"['abscission', 'NN']",1
"['zone', 'NN']",1
"['-RRB-', 'of']",1
"['petiole', 'JJ']",1
"['leaf', 'NN']",1
"['stem', 'NN']",1
"['influences', 'VBZ']",1
"['flow', 'NN']",1
"['sugars', 'NNS']",1
"['leaves', 'NNS']",1
"['balance', 'NN']",1
"['hormones', 'NNS']",1
"['auxins', 'NNS']",1
"['<s>', 'A.']",1
"['A.', 'NN']",1
"['fleas', 'NNS']",1
"['tiny', 'JJ']",1
"['insects', 'NNS']",1
"['thrive', 'VBP']",1
"['glaciers', 'NNS']",1
"['snowbanks', 'NNS']",1
"['smaller', 'JJR']",1
"['specks', 'NNS']",1
"['debris', 'NN']",1
"['``', 'Living']",1
"['Living', 'VBG']",1
"['Insects', 'NNS']",1
"['World', 'NNP']",1
"[""''"", 'by']",1
"['Alexander', 'NNP']",1
"['B.', 'NNP']",1
"['Klots', 'NNP']",1
"['Elsie', 'NNP']",1
"['-LRB-', 'Doubleday']",1
"['Doubleday', 'NNP']",1
"['<s>', 'MOSS']",1
"['MOSS', 'NNP']",1
"['BEACH', 'NNP']",1
"['Calif.', 'NNP']",1
"['grader', 'NN']",1
"['trip', 'NN']",1
"['tide', 'NN']",1
"['pools', 'NNS']",1
"['stuck', 'VBD']",1
"['her', 'PRP$']",1
"['arm', 'NN']",1
"['deep', 'RB']",1
"['pulled', 'VBD']",1
"['18-inch', 'JJ']",1
"['red', 'JJ']",1
"['point', 'NN']",1
"['seaweed', 'NN']",1
"['<s>', 'Naturalists']",1
"['Naturalists', 'NNS']",1
"['get', 'VB']",1
"['hands', 'NNS']",1
"['knees', 'NNS']",1
"['count', 'VB']",1
"['these', 'DT']",1
"['protected', 'JJ']",1
"['compare', 'VB']",1
"['numbers', 'NNS']",1
"['found', 'VBN']",1
"['trampled', 'VBN']",1
"['plots', 'NNS']",1
"['<s>', 'Madison']",1
"['Madison', 'NNP']",1
"['Jersey', 'NNP']",1
"['Wyeth-Ayerst', 'NNP']",1
"['American', 'NNP']",1
"['Home', 'NNP']",1
"['Products', 'NNPS']",1
"['phase', 'VB']",1
"['infant-formula', 'NN']",1
"['resulting', 'VBG']",1
"['closure', 'NN']",1
"['550', 'CD']",1
"['<s>', 'American']",1
"['drugmaker', 'NN']",1
"['based', 'VBN']",1
"['no', 'RB']",1
"['longer', 'RB']",1
"['SMA', 'NNP']",1
"['Nursoy', 'NNP']",1
"['Bonamil', 'NNP']",1
"['specialized', 'VBN']",1
"['infant', 'NN']",1
"['formulas', 'NNS']",1
"['Mason', 'NNP']",1
"['formula', 'NN']",1
"['international', 'JJ']",1
"['El', 'NNP']",1
"['Paso', 'NNP']",1
"['retain', 'VB']",1
"['15.8', 'CD']",1
"['interest', 'NN']",1
"['Palo', 'NNP']",1
"['Verde', 'NNP']",1
"['station', 'NN']",1
"['proceeding', 'VBG']",1
"['ambitious', 'JJ']",1
"['headquarters', 'NN']",1
"['Seventh', 'NNP']",1
"['Street', 'NNP']",1
"['includes', 'VBZ']",1
"['studios', 'NNS']",1
"['huge', 'JJ']",1
"['newsroom', 'NN']",1
"['61', 'CD']",1
"['center', 'NN']",1
"['offices', 'NNS']",1
"['many', 'JJ']",1
"['outlets', 'NNS']",1
"['<s>', 'Instead']",1
"['Instead', 'RB']",1
"['must', 'MD']",1
"['ensure', 'VB']",1
"['minimum', 'NN']",1
"['income', 'NN']",1
"['net', 'NN']",1
"['divert', 'VB']",1
"['conservation', 'NN']",1
"['rural', 'JJ']",1
"['programs', 'NNS']",1
"['grant', 'NN']",1
"['leeway', 'NN']",1
"['deciding', 'VBG']",1
"['crops', 'NNS']",1
"['<s>', 'Toyota']",1
"['Toyota', 'NNP']",1
"['700', 'CD']",1
"['Indiana', 'NNP']",1
"['T-100', 'CD']",1
"['pickup', 'NN']",1
"['truck', 'NN']",1
"['<s>', 'Government']",1
"['situation', 'NN']",1
"['unlikely', 'JJ']",1
"['improve', 'VB']",1
"['unless', 'IN']",1
"['350,000', 'CD']",1
"['families', 'NNS']",1
"['coffee', 'NN']",1
"['mostly', 'RB']",1
"['temperate', 'JJ']",1
"['climates', 'NNS']",1
"['central', 'JJ']",1
"['sell', 'VBP']",1
"['farms', 'NNS']",1
"['allow', 'VBP']",1
"['compete', 'VB']",1
"['<s>', 'On']",1
"['On', 'IN']",1
"['Monday', 'NNP']",1
"['part', 'NN']",1
"['toward', 'IN']",1
"['meeting', 'VBG']",1
"['concerns', 'NNS']",1
"['changes', 'NNS']",1
"['Maharashtra', 'NNP']",1
"['revive', 'VB']",1
"['ever', 'RB']",1
"['American', 'JJ']",1
"['consortium', 'NN']",1
"['led', 'VBN']",1
"['Houston', 'NNP']",1
"['cancellation', 'NN']",1
"['August', 'NNP']",1
"['partners', 'NNS']",1
"['300', 'CD']",1
"['sent', 'VBD']",1
"['warning', 'NN']",1
"['world', 'NN']",1
"['uncertainties', 'NNS']",1
"['doing', 'VBG']",1
"['reversed', 'VBD']",1
"['reconfigure', 'VB']",1
"['original', 'JJ']",1
"['tag', 'NN']",1
"['2.8', 'CD']",1
"['<s>', 'While']",1
"['While', 'IN']",1
"['revival', 'NN']",1
"['being', 'VBG']",1
"['negotiated', 'VBN']",1
"['Finance', 'NNP']",1
"['Manmohan', 'NNP']",1
"['Singh', 'NNP']",1
"['architect', 'NN']",1
"['conceded', 'VBD']",1
"['steam', 'NN']",1
"['eagerness', 'NN']",1
"['competitive', 'JJ']",1
"['fast-developing', 'JJ']",1
"['neighbors', 'NNS']",1
"['<s>', 'said']",1
"['exasperated', 'VBN']",1
"['Abhaykumar', 'NNP']",1
"['Firodia', 'NNP']",1
"['Bajaj', 'NNP']",1
"['Tempo', 'NNP']",1
"['Ltd.', 'NNP']",1
"['producer', 'NN']",1
"['commercial', 'JJ']",1
"['21', 'CD']",1
"['working', 'JJ']",1
"['Madhya', 'NNP']",1
"['Pradesh', 'NNP']",1
"['electrical', 'JJ']",1
"['network', 'NN']",1
"['government-owned', 'JJ']",1
"['generate', 'VB']",1
"['electricity', 'NN']",1
"['best-selling', 'JJ']",1
"['car', 'NN']",1
"['Hindustan', 'NNP']",1
"['Ambassador', 'NNP']",1
"['barely', 'RB']",1
"['updated', 'VBN']",1
"['version', 'NN']",1
"['Calcutta', 'NNP']",1
"['Britain', 'NNP']",1
"['1951', 'CD']",1
"['Morris', 'NNP']",1
"['Oxford', 'NNP']",1
"['<s>', 'Some']",1
"['Some', 'DT']",1
"['examples', 'NNS']",1
"['almost', 'RB']",1
"['farcical', 'JJ']",1
"['Fertilizer', 'NNP']",1
"['1,550', 'CD']",1
"['technically', 'RB']",1
"['flawed', 'JJ']",1
"['1979', 'CD']",1
"['produce', 'VB']",1
"['pound', 'NN']",1
"['fertilizer', 'NN']",1
"['anything', 'NN']",1
"['else', 'RB']",1
"['marketable', 'JJ']",1
"['corporations', 'NNS']",1
"['place', 'VB']",1
"['bet', 'NN']",1
"['announcing', 'VBG']",1
"['tentative', 'JJ']",1
"['venture', 'NN']",1
"['Mahindra', 'NNP']",1
"['courtyard', 'NN']",1
"['lush', 'JJ']",1
"['legacy', 'NN']",1
"['Trudi', 'NNP']",1
"['presided', 'VBD']",1
"['Na-Bolom', 'NN']",1
"['Frans', 'NNS']",1
"['death', 'NN']",1
"['1963', 'CD']",1
"['alone', 'RB']",1
"['Christmas', 'NNP']",1
"['age', 'NN']",1
"['92', 'CD']",1
"['Candeleria', 'NNP']",1
"['job', 'NN']",1
"['meat-packing', 'JJ']",1
"['wife', 'NN']",1
"['work', 'VB']",1
"['convenience', 'NN']",1
"['store', 'NN']",1
"['<s>', 'Growing']",1
"['Growing', 'VBG']",1
"['sick', 'JJ']",1
"['eating', 'VBG']",1
"['closed', 'VBN']",1
"['without', 'IN']",1
"['map', 'NN']",1
"['informed', 'VBN']",1
"['road', 'NN']",1
"['away', 'RB']",1
"['McCandless', 'NNP']",1
"['starved', 'VBD']",1
"['<s>', 'Holgerson']",1
"['Holgerson', 'NNP']",1
"['Smoky', 'NNP']",1
"['Lake', 'NNP']",1
"['Alberta', 'NNP']",1
"['dairy', 'NN']",1
"['2.6', 'CD']",1
"['debt', 'NN']",1
"['homeland', 'NN']",1
"['camellia', 'NN']",1
